filename	label
/work/dodohow1011/dysarthria_zh_command/D_SPK1/11/D_SPK1_c11 (7).wav	11
/work/dodohow1011/dysarthria_zh_command/D_SPK1/11/D_SPK1_c11 (10).wav	11
/work/dodohow1011/dysarthria_zh_command/D_SPK1/11/D_SPK1_c11 (2).wav	11
/work/dodohow1011/dysarthria_zh_command/D_SPK1/11/D_SPK1_c11 (8).wav	11
/work/dodohow1011/dysarthria_zh_command/D_SPK1/19/D_SPK1_c19 (10).wav	19
/work/dodohow1011/dysarthria_zh_command/D_SPK1/19/D_SPK1_c19 (4).wav	19
/work/dodohow1011/dysarthria_zh_command/D_SPK1/19/D_SPK1_c19 (1).wav	19
/work/dodohow1011/dysarthria_zh_command/D_SPK1/19/D_SPK1_c19 (3).wav	19
/work/dodohow1011/dysarthria_zh_command/D_SPK1/19/D_SPK1_c19 (5).wav	19
/work/dodohow1011/dysarthria_zh_command/D_SPK1/19/D_SPK1_c19 (2).wav	19
/work/dodohow1011/dysarthria_zh_command/D_SPK1/19/D_SPK1_c19 (6).wav	19
/work/dodohow1011/dysarthria_zh_command/D_SPK1/14/D_SPK1_c14 (2).wav	14
/work/dodohow1011/dysarthria_zh_command/D_SPK1/14/D_SPK1_c14 (5).wav	14
/work/dodohow1011/dysarthria_zh_command/D_SPK1/14/D_SPK1_c14 (3).wav	14
/work/dodohow1011/dysarthria_zh_command/D_SPK1/14/D_SPK1_c14 (9).wav	14
/work/dodohow1011/dysarthria_zh_command/D_SPK1/14/D_SPK1_c14 (7).wav	14
/work/dodohow1011/dysarthria_zh_command/D_SPK1/14/D_SPK1_c14 (8).wav	14
/work/dodohow1011/dysarthria_zh_command/D_SPK1/14/D_SPK1_c14 (10).wav	14
/work/dodohow1011/dysarthria_zh_command/D_SPK1/17/D_SPK1_c17 (8).wav	17
/work/dodohow1011/dysarthria_zh_command/D_SPK1/17/D_SPK1_c17 (2).wav	17
/work/dodohow1011/dysarthria_zh_command/D_SPK1/17/D_SPK1_c17 (3).wav	17
/work/dodohow1011/dysarthria_zh_command/D_SPK1/17/D_SPK1_c17 (4).wav	17
/work/dodohow1011/dysarthria_zh_command/D_SPK1/17/D_SPK1_c17 (6).wav	17
/work/dodohow1011/dysarthria_zh_command/D_SPK1/17/D_SPK1_c17 (10).wav	17
/work/dodohow1011/dysarthria_zh_command/D_SPK1/17/D_SPK1_c17 (7).wav	17
/work/dodohow1011/dysarthria_zh_command/D_SPK1/01/D_SPK1_c (2).wav	01
/work/dodohow1011/dysarthria_zh_command/D_SPK1/01/D_SPK1_c (8).wav	01
/work/dodohow1011/dysarthria_zh_command/D_SPK1/01/D_SPK1_c (4).wav	01
/work/dodohow1011/dysarthria_zh_command/D_SPK1/01/D_SPK1_c (6).wav	01
/work/dodohow1011/dysarthria_zh_command/D_SPK1/01/D_SPK1_c (5).wav	01
/work/dodohow1011/dysarthria_zh_command/D_SPK1/01/D_SPK1_c (1).wav	01
/work/dodohow1011/dysarthria_zh_command/D_SPK1/01/D_SPK1_c (3).wav	01
/work/dodohow1011/dysarthria_zh_command/D_SPK1/09/D_SPK1_c9 (2).wav	09
/work/dodohow1011/dysarthria_zh_command/D_SPK1/09/D_SPK1_c9 (5).wav	09
/work/dodohow1011/dysarthria_zh_command/D_SPK1/09/D_SPK1_c9 (8).wav	09
/work/dodohow1011/dysarthria_zh_command/D_SPK1/09/D_SPK1_c9 (3).wav	09
/work/dodohow1011/dysarthria_zh_command/D_SPK1/09/D_SPK1_c9 (9).wav	09
/work/dodohow1011/dysarthria_zh_command/D_SPK1/09/D_SPK1_c9 (6).wav	09
/work/dodohow1011/dysarthria_zh_command/D_SPK1/09/D_SPK1_c9 (7).wav	09
/work/dodohow1011/dysarthria_zh_command/D_SPK1/04/D_SPK1_c4 (3).wav	04
/work/dodohow1011/dysarthria_zh_command/D_SPK1/04/D_SPK1_c4 (2).wav	04
/work/dodohow1011/dysarthria_zh_command/D_SPK1/04/D_SPK1_c4 (1).wav	04
/work/dodohow1011/dysarthria_zh_command/D_SPK1/04/D_SPK1_c4 (4).wav	04
/work/dodohow1011/dysarthria_zh_command/D_SPK1/04/D_SPK1_c4 (5).wav	04
/work/dodohow1011/dysarthria_zh_command/D_SPK1/04/D_SPK1_c4 (10).wav	04
/work/dodohow1011/dysarthria_zh_command/D_SPK1/04/D_SPK1_c4 (7).wav	04
/work/dodohow1011/dysarthria_zh_command/D_SPK1/07/D_SPK1_c7 (4).wav	07
/work/dodohow1011/dysarthria_zh_command/D_SPK1/07/D_SPK1_c7 (10).wav	07
/work/dodohow1011/dysarthria_zh_command/D_SPK1/07/D_SPK1_c7 (9).wav	07
/work/dodohow1011/dysarthria_zh_command/D_SPK1/07/D_SPK1_c7 (3).wav	07
/work/dodohow1011/dysarthria_zh_command/D_SPK1/07/D_SPK1_c7 (7).wav	07
/work/dodohow1011/dysarthria_zh_command/D_SPK1/07/D_SPK1_c7 (2).wav	07
/work/dodohow1011/dysarthria_zh_command/D_SPK1/07/D_SPK1_c7 (6).wav	07
/work/dodohow1011/dysarthria_zh_command/D_SPK1/13/D_SPK1_c13 (10).wav	13
/work/dodohow1011/dysarthria_zh_command/D_SPK1/13/D_SPK1_c13 (7).wav	13
/work/dodohow1011/dysarthria_zh_command/D_SPK1/13/D_SPK1_c13 (9).wav	13
/work/dodohow1011/dysarthria_zh_command/D_SPK1/13/D_SPK1_c13 (8).wav	13
/work/dodohow1011/dysarthria_zh_command/D_SPK1/13/D_SPK1_c13 (2).wav	13
/work/dodohow1011/dysarthria_zh_command/D_SPK1/13/D_SPK1_c13 (4).wav	13
/work/dodohow1011/dysarthria_zh_command/D_SPK1/13/D_SPK1_c13 (6).wav	13
/work/dodohow1011/dysarthria_zh_command/D_SPK1/16/D_SPK1_c16 (2).wav	16
/work/dodohow1011/dysarthria_zh_command/D_SPK1/16/D_SPK1_c16 (4).wav	16
/work/dodohow1011/dysarthria_zh_command/D_SPK1/16/D_SPK1_c16 (6).wav	16
/work/dodohow1011/dysarthria_zh_command/D_SPK1/16/D_SPK1_c16 (8).wav	16
/work/dodohow1011/dysarthria_zh_command/D_SPK1/16/D_SPK1_c16 (1).wav	16
/work/dodohow1011/dysarthria_zh_command/D_SPK1/16/D_SPK1_c16 (7).wav	16
/work/dodohow1011/dysarthria_zh_command/D_SPK1/16/D_SPK1_c16 (9).wav	16
/work/dodohow1011/dysarthria_zh_command/D_SPK1/03/D_SPK1_c3 (6).wav	03
/work/dodohow1011/dysarthria_zh_command/D_SPK1/03/D_SPK1_c3 (8).wav	03
/work/dodohow1011/dysarthria_zh_command/D_SPK1/03/D_SPK1_c3 (3).wav	03
/work/dodohow1011/dysarthria_zh_command/D_SPK1/03/D_SPK1_c3 (9).wav	03
/work/dodohow1011/dysarthria_zh_command/D_SPK1/03/D_SPK1_c3 (7).wav	03
/work/dodohow1011/dysarthria_zh_command/D_SPK1/03/D_SPK1_c3 (4).wav	03
/work/dodohow1011/dysarthria_zh_command/D_SPK1/03/D_SPK1_c3 (1).wav	03
/work/dodohow1011/dysarthria_zh_command/D_SPK1/06/D_SPK1_c6 (9).wav	06
/work/dodohow1011/dysarthria_zh_command/D_SPK1/06/D_SPK1_c6 (4).wav	06
/work/dodohow1011/dysarthria_zh_command/D_SPK1/06/D_SPK1_c6 (2).wav	06
/work/dodohow1011/dysarthria_zh_command/D_SPK1/06/D_SPK1_c6 (5).wav	06
/work/dodohow1011/dysarthria_zh_command/D_SPK1/06/D_SPK1_c6 (7).wav	06
/work/dodohow1011/dysarthria_zh_command/D_SPK1/06/D_SPK1_c6 (6).wav	06
/work/dodohow1011/dysarthria_zh_command/D_SPK1/06/D_SPK1_c6 (8).wav	06
/work/dodohow1011/dysarthria_zh_command/D_SPK1/12/D_SPK1_c12 (8).wav	12
/work/dodohow1011/dysarthria_zh_command/D_SPK1/12/D_SPK1_c12 (10).wav	12
/work/dodohow1011/dysarthria_zh_command/D_SPK1/12/D_SPK1_c12 (1).wav	12
/work/dodohow1011/dysarthria_zh_command/D_SPK1/12/D_SPK1_c12 (3).wav	12
/work/dodohow1011/dysarthria_zh_command/D_SPK1/12/D_SPK1_c12 (4).wav	12
/work/dodohow1011/dysarthria_zh_command/D_SPK1/12/D_SPK1_c12 (6).wav	12
/work/dodohow1011/dysarthria_zh_command/D_SPK1/12/D_SPK1_c12 (5).wav	12
/work/dodohow1011/dysarthria_zh_command/D_SPK1/15/D_SPK1_c15 (3).wav	15
/work/dodohow1011/dysarthria_zh_command/D_SPK1/15/D_SPK1_c15 (6).wav	15
/work/dodohow1011/dysarthria_zh_command/D_SPK1/15/D_SPK1_c15 (4).wav	15
/work/dodohow1011/dysarthria_zh_command/D_SPK1/15/D_SPK1_c15 (7).wav	15
/work/dodohow1011/dysarthria_zh_command/D_SPK1/15/D_SPK1_c15 (8).wav	15
/work/dodohow1011/dysarthria_zh_command/D_SPK1/15/D_SPK1_c15 (5).wav	15
/work/dodohow1011/dysarthria_zh_command/D_SPK1/15/D_SPK1_c15 (1).wav	15
/work/dodohow1011/dysarthria_zh_command/D_SPK1/10/D_SPK1_c10 (7).wav	10
/work/dodohow1011/dysarthria_zh_command/D_SPK1/10/D_SPK1_c10 (5).wav	10
/work/dodohow1011/dysarthria_zh_command/D_SPK1/10/D_SPK1_c10 (4).wav	10
/work/dodohow1011/dysarthria_zh_command/D_SPK1/10/D_SPK1_c10 (9).wav	10
/work/dodohow1011/dysarthria_zh_command/D_SPK1/10/D_SPK1_c10 (3).wav	10
/work/dodohow1011/dysarthria_zh_command/D_SPK1/10/D_SPK1_c10 (1).wav	10
/work/dodohow1011/dysarthria_zh_command/D_SPK1/10/D_SPK1_c10 (8).wav	10
/work/dodohow1011/dysarthria_zh_command/D_SPK1/18/D_SPK1_c18 (8).wav	18
/work/dodohow1011/dysarthria_zh_command/D_SPK1/18/D_SPK1_c18 (2).wav	18
/work/dodohow1011/dysarthria_zh_command/D_SPK1/18/D_SPK1_c18 (7).wav	18
/work/dodohow1011/dysarthria_zh_command/D_SPK1/18/D_SPK1_c18 (5).wav	18
/work/dodohow1011/dysarthria_zh_command/D_SPK1/18/D_SPK1_c18 (4).wav	18
/work/dodohow1011/dysarthria_zh_command/D_SPK1/18/D_SPK1_c18 (9).wav	18
/work/dodohow1011/dysarthria_zh_command/D_SPK1/18/D_SPK1_c18 (1).wav	18
/work/dodohow1011/dysarthria_zh_command/D_SPK2/02/D_SPK2_c2 (9).wav	02
/work/dodohow1011/dysarthria_zh_command/D_SPK2/02/D_SPK2_c2 (2).wav	02
/work/dodohow1011/dysarthria_zh_command/D_SPK2/02/D_SPK2_c2 (5).wav	02
/work/dodohow1011/dysarthria_zh_command/D_SPK2/02/D_SPK2_c2 (4).wav	02
/work/dodohow1011/dysarthria_zh_command/D_SPK2/02/D_SPK2_c2 (3).wav	02
/work/dodohow1011/dysarthria_zh_command/D_SPK2/02/D_SPK2_c2 (1).wav	02
/work/dodohow1011/dysarthria_zh_command/D_SPK2/02/D_SPK2_c2 (6).wav	02
/work/dodohow1011/dysarthria_zh_command/D_SPK2/05/D_SPK2_c5 (1).wav	05
/work/dodohow1011/dysarthria_zh_command/D_SPK2/05/D_SPK2_c5 (2).wav	05
/work/dodohow1011/dysarthria_zh_command/D_SPK2/05/D_SPK2_c5 (6).wav	05
/work/dodohow1011/dysarthria_zh_command/D_SPK2/05/D_SPK2_c5 (5).wav	05
/work/dodohow1011/dysarthria_zh_command/D_SPK2/05/D_SPK2_c5 (3).wav	05
/work/dodohow1011/dysarthria_zh_command/D_SPK2/05/D_SPK2_c5 (8).wav	05
/work/dodohow1011/dysarthria_zh_command/D_SPK2/05/D_SPK2_c5 (9).wav	05
/work/dodohow1011/dysarthria_zh_command/D_SPK2/08/D_SPK2_c8 (9).wav	08
/work/dodohow1011/dysarthria_zh_command/D_SPK2/08/D_SPK2_c8 (4).wav	08
/work/dodohow1011/dysarthria_zh_command/D_SPK2/08/D_SPK2_c8 (2).wav	08
/work/dodohow1011/dysarthria_zh_command/D_SPK2/08/D_SPK2_c8 (1).wav	08
/work/dodohow1011/dysarthria_zh_command/D_SPK2/08/D_SPK2_c8 (7).wav	08
/work/dodohow1011/dysarthria_zh_command/D_SPK2/08/D_SPK2_c8 (5).wav	08
/work/dodohow1011/dysarthria_zh_command/D_SPK2/08/D_SPK2_c8 (3).wav	08
/work/dodohow1011/dysarthria_zh_command/D_SPK2/11/D_SPK2_c11 (10).wav	11
/work/dodohow1011/dysarthria_zh_command/D_SPK2/11/D_SPK2_c11 (2).wav	11
/work/dodohow1011/dysarthria_zh_command/D_SPK2/11/D_SPK2_c11 (7).wav	11
/work/dodohow1011/dysarthria_zh_command/D_SPK2/11/D_SPK2_c11 (3).wav	11
/work/dodohow1011/dysarthria_zh_command/D_SPK2/11/D_SPK2_c11 (4).wav	11
/work/dodohow1011/dysarthria_zh_command/D_SPK2/11/D_SPK2_c11 (6).wav	11
/work/dodohow1011/dysarthria_zh_command/D_SPK2/11/D_SPK2_c11 (9).wav	11
/work/dodohow1011/dysarthria_zh_command/D_SPK2/19/D_SPK2_c19 (5).wav	19
/work/dodohow1011/dysarthria_zh_command/D_SPK2/19/D_SPK2_c19 (4).wav	19
/work/dodohow1011/dysarthria_zh_command/D_SPK2/19/D_SPK2_c19 (8).wav	19
/work/dodohow1011/dysarthria_zh_command/D_SPK2/19/D_SPK2_c19 (6).wav	19
/work/dodohow1011/dysarthria_zh_command/D_SPK2/19/D_SPK2_c19 (7).wav	19
/work/dodohow1011/dysarthria_zh_command/D_SPK2/19/D_SPK2_c19 (1).wav	19
/work/dodohow1011/dysarthria_zh_command/D_SPK2/19/D_SPK2_c19 (3).wav	19
/work/dodohow1011/dysarthria_zh_command/D_SPK2/14/D_SPK2_c14 (3).wav	14
/work/dodohow1011/dysarthria_zh_command/D_SPK2/14/D_SPK2_c14 (8).wav	14
/work/dodohow1011/dysarthria_zh_command/D_SPK2/14/D_SPK2_c14 (9).wav	14
/work/dodohow1011/dysarthria_zh_command/D_SPK2/14/D_SPK2_c14 (10).wav	14
/work/dodohow1011/dysarthria_zh_command/D_SPK2/14/D_SPK2_c14 (2).wav	14
/work/dodohow1011/dysarthria_zh_command/D_SPK2/14/D_SPK2_c14 (6).wav	14
/work/dodohow1011/dysarthria_zh_command/D_SPK2/14/D_SPK2_c14 (1).wav	14
/work/dodohow1011/dysarthria_zh_command/D_SPK2/17/D_SPK2_c17 (4).wav	17
/work/dodohow1011/dysarthria_zh_command/D_SPK2/17/D_SPK2_c17 (5).wav	17
/work/dodohow1011/dysarthria_zh_command/D_SPK2/17/D_SPK2_c17 (3).wav	17
/work/dodohow1011/dysarthria_zh_command/D_SPK2/17/D_SPK2_c17 (2).wav	17
/work/dodohow1011/dysarthria_zh_command/D_SPK2/17/D_SPK2_c17 (9).wav	17
/work/dodohow1011/dysarthria_zh_command/D_SPK2/17/D_SPK2_c17 (8).wav	17
/work/dodohow1011/dysarthria_zh_command/D_SPK2/17/D_SPK2_c17 (6).wav	17
/work/dodohow1011/dysarthria_zh_command/D_SPK2/01/D_SPK2_c1 (5).wav	01
/work/dodohow1011/dysarthria_zh_command/D_SPK2/01/D_SPK2_c1 (3).wav	01
/work/dodohow1011/dysarthria_zh_command/D_SPK2/01/D_SPK2_c1 (6).wav	01
/work/dodohow1011/dysarthria_zh_command/D_SPK2/01/D_SPK2_c1 (2).wav	01
/work/dodohow1011/dysarthria_zh_command/D_SPK2/01/D_SPK2_c1 (9).wav	01
/work/dodohow1011/dysarthria_zh_command/D_SPK2/01/D_SPK2_c1 (1).wav	01
/work/dodohow1011/dysarthria_zh_command/D_SPK2/01/D_SPK2_c1 (7).wav	01
/work/dodohow1011/dysarthria_zh_command/D_SPK2/09/D_SPK2_c9 (8).wav	09
/work/dodohow1011/dysarthria_zh_command/D_SPK2/09/D_SPK2_c9 (5).wav	09
/work/dodohow1011/dysarthria_zh_command/D_SPK2/09/D_SPK2_c9 (4).wav	09
/work/dodohow1011/dysarthria_zh_command/D_SPK2/09/D_SPK2_c9 (9).wav	09
/work/dodohow1011/dysarthria_zh_command/D_SPK2/09/D_SPK2_c9 (6).wav	09
/work/dodohow1011/dysarthria_zh_command/D_SPK2/09/D_SPK2_c9 (1).wav	09
/work/dodohow1011/dysarthria_zh_command/D_SPK2/09/D_SPK2_c9 (10).wav	09
/work/dodohow1011/dysarthria_zh_command/D_SPK2/04/D_SPK2_c4 (3).wav	04
/work/dodohow1011/dysarthria_zh_command/D_SPK2/04/D_SPK2_c4 (10).wav	04
/work/dodohow1011/dysarthria_zh_command/D_SPK2/04/D_SPK2_c4 (8).wav	04
/work/dodohow1011/dysarthria_zh_command/D_SPK2/04/D_SPK2_c4 (4).wav	04
/work/dodohow1011/dysarthria_zh_command/D_SPK2/04/D_SPK2_c4 (9).wav	04
/work/dodohow1011/dysarthria_zh_command/D_SPK2/04/D_SPK2_c4 (1).wav	04
/work/dodohow1011/dysarthria_zh_command/D_SPK2/04/D_SPK2_c4 (2).wav	04
/work/dodohow1011/dysarthria_zh_command/D_SPK2/07/D_SPK2_c7 (8).wav	07
/work/dodohow1011/dysarthria_zh_command/D_SPK2/07/D_SPK2_c7 (3).wav	07
/work/dodohow1011/dysarthria_zh_command/D_SPK2/07/D_SPK2_c7 (5).wav	07
/work/dodohow1011/dysarthria_zh_command/D_SPK2/07/D_SPK2_c7 (10).wav	07
/work/dodohow1011/dysarthria_zh_command/D_SPK2/07/D_SPK2_c7 (2).wav	07
/work/dodohow1011/dysarthria_zh_command/D_SPK2/07/D_SPK2_c7 (9).wav	07
/work/dodohow1011/dysarthria_zh_command/D_SPK2/07/D_SPK2_c7 (4).wav	07
/work/dodohow1011/dysarthria_zh_command/D_SPK2/13/D_SPK2_c13 (6).wav	13
/work/dodohow1011/dysarthria_zh_command/D_SPK2/13/D_SPK2_c13 (5).wav	13
/work/dodohow1011/dysarthria_zh_command/D_SPK2/13/D_SPK2_c13 (9).wav	13
/work/dodohow1011/dysarthria_zh_command/D_SPK2/13/D_SPK2_c13 (8).wav	13
/work/dodohow1011/dysarthria_zh_command/D_SPK2/13/D_SPK2_c13 (10).wav	13
/work/dodohow1011/dysarthria_zh_command/D_SPK2/13/D_SPK2_c13 (1).wav	13
/work/dodohow1011/dysarthria_zh_command/D_SPK2/13/D_SPK2_c13 (2).wav	13
/work/dodohow1011/dysarthria_zh_command/D_SPK2/16/D_SPK2_c16 (10).wav	16
/work/dodohow1011/dysarthria_zh_command/D_SPK2/16/D_SPK2_c16 (7).wav	16
/work/dodohow1011/dysarthria_zh_command/D_SPK2/16/D_SPK2_c16 (2).wav	16
/work/dodohow1011/dysarthria_zh_command/D_SPK2/16/D_SPK2_c16 (3).wav	16
/work/dodohow1011/dysarthria_zh_command/D_SPK2/16/D_SPK2_c16 (5).wav	16
/work/dodohow1011/dysarthria_zh_command/D_SPK2/16/D_SPK2_c16 (9).wav	16
/work/dodohow1011/dysarthria_zh_command/D_SPK2/16/D_SPK2_c16 (4).wav	16
/work/dodohow1011/dysarthria_zh_command/D_SPK2/03/D_SPK2_c3 (9).wav	03
/work/dodohow1011/dysarthria_zh_command/D_SPK2/03/D_SPK2_c3 (2).wav	03
/work/dodohow1011/dysarthria_zh_command/D_SPK2/03/D_SPK2_c3 (8).wav	03
/work/dodohow1011/dysarthria_zh_command/D_SPK2/03/D_SPK2_c3 (7).wav	03
/work/dodohow1011/dysarthria_zh_command/D_SPK2/03/D_SPK2_c3 (6).wav	03
/work/dodohow1011/dysarthria_zh_command/D_SPK2/03/D_SPK2_c3 (5).wav	03
/work/dodohow1011/dysarthria_zh_command/D_SPK2/03/D_SPK2_c3 (4).wav	03
/work/dodohow1011/dysarthria_zh_command/D_SPK2/06/D_SPK2_c6 (10).wav	06
/work/dodohow1011/dysarthria_zh_command/D_SPK2/06/D_SPK2_c6 (4).wav	06
/work/dodohow1011/dysarthria_zh_command/D_SPK2/06/D_SPK2_c6 (2).wav	06
/work/dodohow1011/dysarthria_zh_command/D_SPK2/06/D_SPK2_c6 (9).wav	06
/work/dodohow1011/dysarthria_zh_command/D_SPK2/06/D_SPK2_c6 (7).wav	06
/work/dodohow1011/dysarthria_zh_command/D_SPK2/06/D_SPK2_c6 (3).wav	06
/work/dodohow1011/dysarthria_zh_command/D_SPK2/06/D_SPK2_c6 (5).wav	06
/work/dodohow1011/dysarthria_zh_command/D_SPK2/12/D_SPK2_c12 (10).wav	12
/work/dodohow1011/dysarthria_zh_command/D_SPK2/12/D_SPK2_c12 (1).wav	12
/work/dodohow1011/dysarthria_zh_command/D_SPK2/12/D_SPK2_c12 (2).wav	12
/work/dodohow1011/dysarthria_zh_command/D_SPK2/12/D_SPK2_c12 (4).wav	12
/work/dodohow1011/dysarthria_zh_command/D_SPK2/12/D_SPK2_c12 (6).wav	12
/work/dodohow1011/dysarthria_zh_command/D_SPK2/12/D_SPK2_c12 (8).wav	12
/work/dodohow1011/dysarthria_zh_command/D_SPK2/12/D_SPK2_c12 (3).wav	12
/work/dodohow1011/dysarthria_zh_command/D_SPK2/15/D_SPK2_c15 (2).wav	15
/work/dodohow1011/dysarthria_zh_command/D_SPK2/15/D_SPK2_c15 (8).wav	15
/work/dodohow1011/dysarthria_zh_command/D_SPK2/15/D_SPK2_c15 (9).wav	15
/work/dodohow1011/dysarthria_zh_command/D_SPK2/15/D_SPK2_c15 (1).wav	15
/work/dodohow1011/dysarthria_zh_command/D_SPK2/15/D_SPK2_c15 (6).wav	15
/work/dodohow1011/dysarthria_zh_command/D_SPK2/15/D_SPK2_c15 (5).wav	15
/work/dodohow1011/dysarthria_zh_command/D_SPK2/15/D_SPK2_c15 (4).wav	15
/work/dodohow1011/dysarthria_zh_command/D_SPK2/10/D_SPK2_c10 (6).wav	10
/work/dodohow1011/dysarthria_zh_command/D_SPK2/10/D_SPK2_c10 (10).wav	10
/work/dodohow1011/dysarthria_zh_command/D_SPK2/10/D_SPK2_c10 (3).wav	10
/work/dodohow1011/dysarthria_zh_command/D_SPK2/10/D_SPK2_c10 (2).wav	10
/work/dodohow1011/dysarthria_zh_command/D_SPK2/10/D_SPK2_c10 (4).wav	10
/work/dodohow1011/dysarthria_zh_command/D_SPK2/10/D_SPK2_c10 (1).wav	10
/work/dodohow1011/dysarthria_zh_command/D_SPK2/10/D_SPK2_c10 (7).wav	10
/work/dodohow1011/dysarthria_zh_command/D_SPK2/18/D_SPK2_c18 (8).wav	18
/work/dodohow1011/dysarthria_zh_command/D_SPK2/18/D_SPK2_c18 (3).wav	18
/work/dodohow1011/dysarthria_zh_command/D_SPK2/18/D_SPK2_c18 (10).wav	18
/work/dodohow1011/dysarthria_zh_command/D_SPK2/18/D_SPK2_c18 (2).wav	18
/work/dodohow1011/dysarthria_zh_command/D_SPK2/18/D_SPK2_c18 (1).wav	18
/work/dodohow1011/dysarthria_zh_command/D_SPK2/18/D_SPK2_c18 (6).wav	18
/work/dodohow1011/dysarthria_zh_command/D_SPK2/18/D_SPK2_c18 (5).wav	18
/work/dodohow1011/dysarthria_zh_command/D_SPK3/02/D_SPK3_c2 (3).wav	02
/work/dodohow1011/dysarthria_zh_command/D_SPK3/02/D_SPK3_c2 (10).wav	02
/work/dodohow1011/dysarthria_zh_command/D_SPK3/02/D_SPK3_c2 (1).wav	02
/work/dodohow1011/dysarthria_zh_command/D_SPK3/02/D_SPK3_c2 (5).wav	02
/work/dodohow1011/dysarthria_zh_command/D_SPK3/02/D_SPK3_c2 (4).wav	02
/work/dodohow1011/dysarthria_zh_command/D_SPK3/02/D_SPK3_c2 (7).wav	02
/work/dodohow1011/dysarthria_zh_command/D_SPK3/02/D_SPK3_c2 (2).wav	02
/work/dodohow1011/dysarthria_zh_command/D_SPK3/05/D_SPK3_c5 (4).wav	05
/work/dodohow1011/dysarthria_zh_command/D_SPK3/05/D_SPK3_c5 (3).wav	05
/work/dodohow1011/dysarthria_zh_command/D_SPK3/05/D_SPK3_c5 (1).wav	05
/work/dodohow1011/dysarthria_zh_command/D_SPK3/05/D_SPK3_c5 (2).wav	05
/work/dodohow1011/dysarthria_zh_command/D_SPK3/05/D_SPK3_c5 (10).wav	05
/work/dodohow1011/dysarthria_zh_command/D_SPK3/05/D_SPK3_c5 (5).wav	05
/work/dodohow1011/dysarthria_zh_command/D_SPK3/05/D_SPK3_c5 (6).wav	05
/work/dodohow1011/dysarthria_zh_command/D_SPK3/08/D_SPK3_c8 (9).wav	08
/work/dodohow1011/dysarthria_zh_command/D_SPK3/08/D_SPK3_c8 (3).wav	08
/work/dodohow1011/dysarthria_zh_command/D_SPK3/08/D_SPK3_c8 (10).wav	08
/work/dodohow1011/dysarthria_zh_command/D_SPK3/08/D_SPK3_c8 (1).wav	08
/work/dodohow1011/dysarthria_zh_command/D_SPK3/08/D_SPK3_c8 (8).wav	08
/work/dodohow1011/dysarthria_zh_command/D_SPK3/08/D_SPK3_c8 (5).wav	08
/work/dodohow1011/dysarthria_zh_command/D_SPK3/08/D_SPK3_c8 (2).wav	08
/work/dodohow1011/dysarthria_zh_command/D_SPK3/11/D_SPK3_c11 (4).wav	11
/work/dodohow1011/dysarthria_zh_command/D_SPK3/11/D_SPK3_c11 (5).wav	11
/work/dodohow1011/dysarthria_zh_command/D_SPK3/11/D_SPK3_c11 (1).wav	11
/work/dodohow1011/dysarthria_zh_command/D_SPK3/11/D_SPK3_c11 (2).wav	11
