filename	label
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/1.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/186.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/45.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/245.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/248.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/101.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/24.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/104.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/20.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/265.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/268.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/121.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/124.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/96.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/27.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/291.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/127.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/285.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/92.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/288.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/141.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/144.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/3.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/99.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/147.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/71.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/206.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/161.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/209.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/164.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/78.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/167.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/50.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/74.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/226.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/181.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/229.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/57.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/184.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/187.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/53.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/252.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/246.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/249.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/102.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/105.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/32.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/5.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/272.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/108.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/56.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/269.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/122.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/39.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/125.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/292.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/35.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/128.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/289.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/142.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/145.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/14.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/148.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/210.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/38.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/213.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/10.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/207.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/165.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/86.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/168.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/230.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/17.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/7.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/233.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/82.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/191.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/185.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/188.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/250.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/89.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/253.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/61.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/256.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/85.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/103.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/270.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/106.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/68.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/40.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/273.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/109.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/276.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/64.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/290.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/126.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/9.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/129.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/43.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/152.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/146.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/22.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/149.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/211.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/214.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/46.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/217.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/172.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/29.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/169.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/231.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/25.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/234.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/237.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/90.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/21.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/192.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/189.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/251.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/254.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/97.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/28.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/257.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/110.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/93.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/113.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/271.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/107.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/76.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/274.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/277.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/72.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/130.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/133.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/79.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/51.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/150.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/75.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/153.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/58.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/212.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/215.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/54.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/170.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/218.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/173.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/176.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/232.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/235.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/33.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/190.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/238.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/193.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/196.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/12.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/255.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/36.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/258.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/111.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/114.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/2.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/281.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/275.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/15.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/278.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/131.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/80.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/11.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/134.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/137.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/87.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/18.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/151.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/83.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/154.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/157.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/216.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/171.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/219.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/62.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/174.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/177.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/4.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/242.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/236.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/69.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/41.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/239.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/194.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/65.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/197.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/262.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/48.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/259.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/44.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/112.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/115.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/282.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/118.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/23.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/279.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/132.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/47.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/135.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/6.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/138.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/200.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/203.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/95.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/26.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/155.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/91.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/158.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/220.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/223.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/98.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/70.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/175.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/178.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/240.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/94.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/243.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/77.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/195.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/73.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/198.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/260.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/8.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/263.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/266.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/52.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/280.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/116.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/283.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/119.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/286.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/59.wav	silence
/work/dodohow1011/lt_speech_commands/dataset/_background_noise_/31.wav	silence
