filename	label
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel34.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue93.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete21.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/B_Back47.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue75.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm2.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue17.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm97.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/A_Add64.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue37.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete86.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue81.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm80.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/B_Back96.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/B_Back86.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/A_Add10.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm28.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/B_Back90.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/A_Add2.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete64.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue26.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete10.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete73.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm85.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue62.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/B_Back98.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue59.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete27.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue7.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/B_Back72.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel6.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete36.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel100.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue9.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel72.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete84.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm61.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/B_Back53.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm65.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm9.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete45.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/A_Add3.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/B_Back8.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/B_Back88.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/B_Back37.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm17.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/B_Back69.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/A_Add14.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/A_Add80.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/A_Add100.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete77.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/B_Back10.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete97.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm55.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm72.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/B_Back70.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue76.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/B_Back99.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue88.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue8.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel9.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete52.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/A_Add95.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/B_Back40.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel69.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/A_Add34.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm60.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue66.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue80.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/A_Add45.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue47.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/A_Add92.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete33.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm25.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/A_Add75.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel68.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/A_Add23.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel14.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel36.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel56.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm51.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel73.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel25.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm84.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel54.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue35.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel62.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue18.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/B_Back34.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/B_Back20.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/A_Add49.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/B_Back6.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete7.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel48.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm95.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm66.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm83.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete41.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue4.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm18.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue24.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel63.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/A_Add39.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/B_Back80.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/A_Add59.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue99.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel57.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/B_Back25.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm74.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue90.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete58.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm37.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel2.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue34.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm88.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/A_Add5.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue21.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue60.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel20.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue42.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue11.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue39.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/A_Add77.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm78.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm93.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/B_Back82.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/A_Add96.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel91.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm16.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel52.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete18.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel95.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel59.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel58.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/B_Back42.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/B_Back97.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/A_Add8.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete62.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue31.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel70.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/B_Back50.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/B_Back52.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/B_Back14.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel80.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/B_Back11.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm96.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/A_Add4.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel5.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/B_Back77.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue61.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel29.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/A_Add65.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel23.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue83.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue84.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete25.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm86.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel71.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/B_Back5.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete37.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel43.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/B_Back22.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm30.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/A_Add62.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm94.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/B_Back83.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/B_Back81.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue22.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm59.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/A_Add38.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/A_Add26.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/A_Add24.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel7.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/A_Add37.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete51.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue52.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/B_Back89.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete2.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm56.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel28.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm58.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/A_Add22.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel13.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/A_Add7.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue71.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete14.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/A_Add99.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm4.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel18.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue16.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/A_Add32.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm34.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete76.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/A_Add13.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/B_Back63.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue79.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue48.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel12.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/B_Back44.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/A_Add79.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel16.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete31.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue49.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm50.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm33.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/B_Back94.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/B_Back33.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/A_Add94.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/A_Add55.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/A_Add76.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm81.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue56.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete38.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel82.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel27.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue45.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel33.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete35.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/B_Back93.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel31.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete93.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/A_Add43.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete8.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete63.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete83.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue82.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue40.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete90.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue29.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel3.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/A_Add84.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete72.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/B_Back23.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel42.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm35.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm42.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/A_Add46.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete89.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/A_Add27.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue33.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/A_Add85.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel61.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel51.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete87.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm21.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue44.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/A_Add74.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue89.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/B_Back79.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete70.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/B_Back92.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm40.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/A_Add47.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel81.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue20.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete40.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/B_Back73.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete6.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete11.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete81.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete85.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/B_Back18.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue50.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm67.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete100.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/B_Back91.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm91.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete46.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/B_Back21.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/A_Add15.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm15.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete78.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/B_Back75.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue36.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/A_Add16.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm49.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/A_Add52.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue96.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue5.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/B_Back2.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete67.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/A_Add63.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/B_Back64.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue46.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/B_Back38.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue54.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel50.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/B_Back45.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue100.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm48.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/A_Add78.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm57.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/B_Back15.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete16.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete88.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel67.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete17.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete19.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/B_Back26.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm24.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/A_Add1.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/A_Add42.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm54.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm47.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel85.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete50.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/B_Back85.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/B_Back46.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/B_Back24.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/A_Add68.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm19.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel40.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/B_Back12.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel79.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete57.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/A_Add58.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue1.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel46.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete34.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue27.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm3.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm38.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete13.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/A_Add35.wav	A
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete92.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/B_Back60.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/B_Back68.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel38.wav	C
/work/dodohow1011/AR_SpeechCommands/commands/E_Confirm8.wav	E
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete42.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/D_Delete3.wav	D
/work/dodohow1011/AR_SpeechCommands/commands/B_Back95.wav	B
/work/dodohow1011/AR_SpeechCommands/commands/F_Continue57.wav	F
/work/dodohow1011/AR_SpeechCommands/commands/C_Cancel19.wav	C
